City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
142,mareeba,-17.0,145.4333,293.84,88,61,"{'speed': 1.67, 'deg': 96, 'gust': 3.92}",AU,1730232109
143,whitehorse,60.7161,-135.0538,272.6,92,100,"{'speed': 9.77, 'deg': 150}",CA,1730232111
144,gamba,-2.65,10.0,298.06,87,100,"{'speed': 1.87, 'deg': 195, 'gust': 2.89}",GA,1730232112
145,anadyr,64.75,177.4833,267.43,73,40,"{'speed': 5, 'deg': 60}",RU,1730231552
146,tiksi,71.6872,128.8694,249.61,100,85,"{'speed': 1.61, 'deg': 223, 'gust': 1.53}",RU,1730232116
147,hadibu,12.65,54.0333,299.33,64,0,"{'speed': 1.77, 'deg': 92, 'gust': 2.39}",YE,1730232117
148,usinsk,65.9939,57.5281,272.73,98,100,"{'speed': 6.78, 'deg': 189, 'gust': 10.93}",RU,1730232119
149,callao,-12.0667,-77.15,293.31,73,75,"{'speed': 7.2, 'deg': 180}",PE,1730232120
150,wailua homesteads,22.0669,-159.378,299.18,83,75,"{'speed': 6.69, 'deg': 60, 'gust': 13.89}",US,1730232122
151,jamestown,42.097,-79.2353,294.83,60,0,"{'speed': 6.69, 'deg': 190, 'gust': 9.26}",US,1730232076
152,santiago de cao,-7.9589,-79.2392,291.22,82,20,"{'speed': 6.17, 'deg': 160}",PE,1730232125
153,eilat,29.5581,34.9482,297.06,35,0,"{'speed': 5.14, 'deg': 340}",IL,1730232009
154,semporna,4.4818,118.6112,298.83,86,100,"{'speed': 0.62, 'deg': 261, 'gust': 0.75}",MY,1730232130
155,colonia,50.9333,6.95,287.57,90,75,"{'speed': 1.54, 'deg': 350}",DE,1730232131
156,basoko,1.2391,23.616,297.93,81,61,"{'speed': 1.27, 'deg': 220, 'gust': 2.35}",CD,1730232133
157,scituate,42.1959,-70.7259,285.68,56,100,"{'speed': 3.6, 'deg': 160, 'gust': 6.17}",US,1730232135
158,susuman,62.7833,148.1667,255.39,96,100,"{'speed': 1.71, 'deg': 39, 'gust': 1.57}",RU,1730231553
159,lata,40.1629,-8.3327,288.1,72,92,"{'speed': 2.8, 'deg': 65, 'gust': 7.05}",PT,1730232138
160,kismayo,-0.3582,42.5454,298.78,83,56,"{'speed': 6.57, 'deg': 131, 'gust': 8.81}",SO,1730232139
161,antonio enes,-16.2325,39.9086,300.19,71,4,"{'speed': 7.39, 'deg': 32, 'gust': 15.69}",MZ,1730232141
162,mount isa,-20.7333,139.5,300.02,28,20,"{'speed': 3.6, 'deg': 110}",AU,1730232005
163,saint-just-en-chaussee,49.505,2.4329,285.16,79,45,"{'speed': 1.36, 'deg': 248, 'gust': 1.37}",FR,1730232146
164,luganville,-15.5333,167.1667,297.2,90,97,"{'speed': 1.05, 'deg': 302, 'gust': 1.25}",VU,1730232147
165,sinabang,2.4803,96.3801,299.77,81,100,"{'speed': 0.99, 'deg': 210, 'gust': 1.74}",ID,1730231609
166,mbalmayo,3.5167,11.5,293.03,99,62,"{'speed': 0.57, 'deg': 260, 'gust': 0.66}",CM,1730232150
167,nyagan,62.1406,65.3936,271.37,82,57,"{'speed': 2.14, 'deg': 235, 'gust': 6.41}",RU,1730232152
168,ranikhet,29.65,79.4167,285.87,90,0,"{'speed': 1.28, 'deg': 75, 'gust': 0.99}",IN,1730232153
169,fuglafjordur,62.244,-6.814,280.65,79,100,"{'speed': 12.09, 'deg': 261, 'gust': 16.45}",FO,1730232155
170,williams lake,52.1415,-122.1445,278.18,78,40,"{'speed': 4.12, 'deg': 120}",CA,1730232156
171,margate,51.3813,1.3862,286.41,88,99,"{'speed': 2.97, 'deg': 341, 'gust': 3.47}",GB,1730232158
172,sorong,-0.8833,131.25,299.12,90,61,"{'speed': 3.48, 'deg': 114, 'gust': 4.54}",ID,1730232160
173,san luis,-33.295,-66.3356,306.77,14,0,"{'speed': 4.64, 'deg': 356, 'gust': 4.29}",AR,1730232055
174,eseka,3.65,10.7667,295.52,99,100,"{'speed': 0.63, 'deg': 233, 'gust': 0.74}",CM,1730232163
175,nadym,65.5333,72.5167,264.43,97,72,"{'speed': 1.47, 'deg': 221, 'gust': 1.5}",RU,1730232164
176,shahr-e babak,30.1165,55.1186,288.29,38,1,"{'speed': 3.4, 'deg': 42, 'gust': 4.39}",IR,1730232166
177,fale old settlement,-9.3852,-171.2468,301.45,76,12,"{'speed': 6.02, 'deg': 336, 'gust': 5.94}",TK,1730231618
178,zhangjiakou,40.81,114.8794,280.9,60,100,"{'speed': 1.42, 'deg': 42, 'gust': 1.37}",CN,1730232171
179,stanley,54.868,-1.6985,281.77,92,37,"{'speed': 2.27, 'deg': 275, 'gust': 5.66}",GB,1730232172
180,ivrindi,39.5839,27.4864,287.72,87,63,"{'speed': 5.47, 'deg': 21, 'gust': 10.46}",TR,1730232174
181,lihue,21.9789,-159.3672,299.51,81,75,"{'speed': 6.69, 'deg': 60, 'gust': 13.89}",US,1730232175
182,paita,-5.0892,-81.1144,294.28,74,40,"{'speed': 8.17, 'deg': 205, 'gust': 9.31}",PE,1730232177
183,qashyr,53.0675,76.1036,273.92,94,97,"{'speed': 3, 'deg': 243, 'gust': 4.98}",KZ,1730232178
184,la'ie,21.6477,-157.9253,300.13,87,94,"{'speed': 2.68, 'deg': 122, 'gust': 6.26}",US,1730232180
185,jardim do serido,-6.5844,-36.7744,306.69,25,39,"{'speed': 8.54, 'deg': 100, 'gust': 7.43}",BR,1730232182
186,batyrevo,55.0675,47.6111,278.85,96,100,"{'speed': 3.13, 'deg': 276, 'gust': 6.31}",RU,1730232183
187,xining,36.6167,101.7667,278.37,80,47,"{'speed': 0.64, 'deg': 277, 'gust': 0.78}",CN,1730232185
188,cromwell,41.5951,-72.6454,287.03,68,100,"{'speed': 5.14, 'deg': 160, 'gust': 8.75}",US,1730232186
189,caarapo,-22.6342,-54.8222,307.1,30,10,"{'speed': 1.82, 'deg': 124, 'gust': 2.39}",BR,1730232188
190,camarinas,43.1311,-9.1817,289.22,85,1,"{'speed': 10.91, 'deg': 48, 'gust': 16.31}",ES,1730232189
191,gardnerville ranchos,38.8882,-119.7413,282.9,50,75,"{'speed': 1.54, 'deg': 0}",US,1730232191
192,kutum,14.2,24.6667,295.52,17,0,"{'speed': 6.83, 'deg': 13, 'gust': 11.53}",SD,1730232192
193,uturoa,-16.7333,-151.4333,298.32,68,95,"{'speed': 7.53, 'deg': 122, 'gust': 7.32}",PF,1730232194
194,crucecita,-28.95,-58.9833,306.98,21,0,"{'speed': 5.06, 'deg': 115, 'gust': 4.94}",AR,1730232196
195,sitka,57.0531,-135.33,282.09,66,100,"{'speed': 9.77, 'deg': 110, 'gust': 14.92}",US,1730232197
196,kapa'a,22.0752,-159.319,299.92,86,40,"{'speed': 6.17, 'deg': 60}",US,1730232199
197,udachny,66.4167,112.4,245.92,100,98,"{'speed': 1.97, 'deg': 154, 'gust': 1.94}",RU,1730232200
198,nizhniy kuranakh,58.8353,125.4869,258.53,99,97,"{'speed': 0.48, 'deg': 287, 'gust': 0.65}",RU,1730232202
199,taroa,8.7058,171.2275,302.09,75,90,"{'speed': 7.3, 'deg': 85, 'gust': 8.21}",MH,1730232204
200,elk city,35.412,-99.4043,302.14,42,20,"{'speed': 14.92, 'deg': 190, 'gust': 18.52}",US,1730232206
201,ulladulla,-35.35,150.4667,286.15,83,9,"{'speed': 2.25, 'deg': 349, 'gust': 3.47}",AU,1730232207
202,saudarkrokur,65.7461,-19.6394,274.66,90,100,"{'speed': 3.76, 'deg': 188, 'gust': 3.95}",IS,1730232209
203,novo aripuana,-5.1206,-60.3797,314.42,17,62,"{'speed': 1.61, 'deg': 117, 'gust': 1.47}",BR,1730232211
204,newman,37.3138,-121.0208,292.07,40,0,"{'speed': 5.81, 'deg': 336, 'gust': 9.39}",US,1730232212
205,timbuktu,16.7735,-3.0074,305.01,12,100,"{'speed': 4.75, 'deg': 67, 'gust': 7.79}",ML,1730232214
206,vilyuchinsk,52.9306,158.4028,276.3,71,92,"{'speed': 22.36, 'deg': 290, 'gust': 30.13}",RU,1730232215
207,st. john's,47.5649,-52.7093,277.58,89,75,"{'speed': 4.92, 'deg': 360, 'gust': 9.39}",CA,1730232217
208,kyzyl,51.7,94.45,274.15,87,100,"{'speed': 1.13, 'deg': 46, 'gust': 1.39}",RU,1730232219
209,ketchikan,55.3422,-131.6461,280.56,81,100,"{'speed': 10.8, 'deg': 130, 'gust': 14.92}",US,1730232220
210,vila velha,-20.3297,-40.2925,296.12,91,100,"{'speed': 4.47, 'deg': 203, 'gust': 5.81}",BR,1730232222
211,utrik,11.2278,169.8474,301.52,77,60,"{'speed': 6.93, 'deg': 84, 'gust': 7.85}",MH,1730232223
212,hammerfest,70.6634,23.6821,275.4,64,20,"{'speed': 6.17, 'deg': 210}",NO,1730232225
213,polyarnyy,69.1989,33.4478,273.02,69,74,"{'speed': 7.52, 'deg': 201, 'gust': 11.46}",RU,1730232227
214,turpan,42.9333,89.1667,286.14,47,8,"{'speed': 0.26, 'deg': 69, 'gust': 4.36}",CN,1730232228
215,ta`u,-14.2336,-169.5144,299.97,72,42,"{'speed': 8.43, 'deg': 106, 'gust': 8.52}",AS,1730232230
216,nemuro,43.3236,145.575,284.06,66,81,"{'speed': 0.98, 'deg': 153, 'gust': 1.74}",JP,1730232231
217,vila franca do campo,37.7167,-25.4333,292.38,99,7,"{'speed': 2.45, 'deg': 46, 'gust': 3.44}",PT,1730232233
218,tavda,58.0425,65.2726,273.17,89,99,"{'speed': 2.24, 'deg': 218, 'gust': 6}",RU,1730232234
219,shubarshi,48.5872,57.1869,274.65,65,9,"{'speed': 2.29, 'deg': 296, 'gust': 2.25}",KZ,1730232236
220,walvis bay,-22.9575,14.5053,286.68,88,0,"{'speed': 3.09, 'deg': 20}",NA,1730232237
221,saint-joseph,-21.3667,55.6167,296.36,86,31,"{'speed': 4.32, 'deg': 121, 'gust': 4.58}",RE,1730232239
222,klyuchi,52.2667,79.1667,273.95,82,99,"{'speed': 3.21, 'deg': 226, 'gust': 6.42}",RU,1730232240
223,at taj,24.2049,23.2857,291.63,40,0,"{'speed': 4.32, 'deg': 10, 'gust': 5.44}",LY,1730232247
224,ontario,34.0633,-117.6509,293.04,50,40,"{'speed': 3.09, 'deg': 250}",US,1730232057
225,nenjiang,49.1833,125.2167,274.5,92,31,"{'speed': 2.49, 'deg': 219, 'gust': 2.38}",CN,1730232250
226,ouro sogui,15.6,-13.3167,307.16,40,0,"{'speed': 1.03, 'deg': 340}",SN,1730232252
227,el nido,11.1858,119.3956,298.79,96,100,"{'speed': 6.42, 'deg': 251, 'gust': 10.31}",PH,1730232253
228,saint-philippe,-21.3585,55.7679,296.18,88,57,"{'speed': 4.37, 'deg': 127, 'gust': 4.6}",RE,1730232255
229,colindres,43.3864,-3.4353,288.07,93,38,"{'speed': 2.77, 'deg': 124, 'gust': 3.66}",ES,1730232257
230,thai binh,20.45,106.3333,295.14,85,75,"{'speed': 2.77, 'deg': 336, 'gust': 3.94}",VN,1730232258
231,hovd,48.0056,91.6419,273.34,46,7,"{'speed': 2.45, 'deg': 262, 'gust': 2.23}",MN,1730232260
232,happy valley-goose bay,53.3168,-60.3315,274.32,64,75,"{'speed': 2.06, 'deg': 270}",CA,1730232261
233,kruisfontein,-34.0033,24.7314,287.34,84,5,"{'speed': 6.51, 'deg': 240, 'gust': 12.21}",ZA,1730232263
234,codajas,-3.8367,-62.0569,312.95,18,100,"{'speed': 0.92, 'deg': 71, 'gust': 2.67}",BR,1730232264
235,beipiao,41.7919,120.7792,280.55,61,0,"{'speed': 2.2, 'deg': 3, 'gust': 2.7}",CN,1730232266
236,marsciano,42.9059,12.3359,289.58,86,0,"{'speed': 0.39, 'deg': 24, 'gust': 0.57}",IT,1730232267
237,cambria,35.5641,-121.0808,291.06,76,0,"{'speed': 3.13, 'deg': 249, 'gust': 5.36}",US,1730232269
238,zhongshan,21.3226,110.5829,293.48,92,100,"{'speed': 3.34, 'deg': 21, 'gust': 4.9}",CN,1730232271
239,salinopolis,-0.6136,-47.3561,301.1,74,100,"{'speed': 5.21, 'deg': 61, 'gust': 7.14}",BR,1730232272
240,kerikeri,-35.2268,173.9474,285.88,93,71,"{'speed': 1.34, 'deg': 247, 'gust': 3.13}",NZ,1730232065
241,coahuayana de hidalgo,18.7,-103.6583,305.12,58,0,"{'speed': 2.93, 'deg': 226, 'gust': 2.13}",MX,1730232275
242,yulinshi,38.2906,109.7494,286.16,52,100,"{'speed': 3.95, 'deg': 151, 'gust': 8.93}",CN,1730232277
243,choyr,46.3611,108.3611,275.46,77,100,"{'speed': 5.12, 'deg': 149, 'gust': 9.34}",MN,1730232278
244,bien hoa,10.95,106.8167,299.14,90,48,"{'speed': 0.75, 'deg': 25, 'gust': 0.78}",VN,1730232280
245,flekkefjord,58.2971,6.6607,282.67,93,100,"{'speed': 5.88, 'deg': 288, 'gust': 12.38}",NO,1730232281
246,puerto ayacucho,5.6639,-67.6236,302.44,72,100,"{'speed': 3.18, 'deg': 223, 'gust': 4.27}",VE,1730232283
247,acarau,-2.8856,-40.12,300.58,65,12,"{'speed': 8.54, 'deg': 83, 'gust': 12.86}",BR,1730232284
248,yozgat,39.5833,35.3333,280.49,60,18,"{'speed': 2.36, 'deg': 33, 'gust': 1.95}",TR,1730232286
249,namtsy,62.7161,129.6658,250.45,99,79,"{'speed': 1.53, 'deg': 307, 'gust': 1.66}",RU,1730232288
250,carutapera,-1.195,-46.02,301.23,70,66,"{'speed': 4.62, 'deg': 63, 'gust': 7.58}",BR,1730232289
251,balnearia,-31.0088,-62.6673,307.94,16,0,"{'speed': 3.29, 'deg': 24, 'gust': 4.77}",AR,1730232291
252,aras-asan,8.8908,126.3033,298.7,84,100,"{'speed': 3.17, 'deg': 234, 'gust': 4.4}",PH,1730232292
253,kourou,5.1552,-52.6478,301.41,66,100,"{'speed': 3.76, 'deg': 56, 'gust': 6.58}",GF,1730232294
254,kirakira,-10.4544,161.9205,299.5,84,68,"{'speed': 1.53, 'deg': 212, 'gust': 1.45}",SB,1730232295
255,pavlovsk,50.4578,40.1081,278.71,71,2,"{'speed': 2.72, 'deg': 308, 'gust': 3.58}",RU,1730232297
256,natal,-5.795,-35.2094,301.51,61,20,"{'speed': 9.26, 'deg': 110}",BR,1730232003
257,thunder bay,48.4001,-89.3168,288.14,77,100,"{'speed': 4.12, 'deg': 90}",CA,1730232300
258,petropavlovsk-kamchatsky,53.0452,158.6483,275.48,44,40,"{'speed': 12, 'deg': 280, 'gust': 18}",RU,1730232301
259,shenjiamen,29.9576,122.298,292.83,76,100,"{'speed': 7.65, 'deg': 357, 'gust': 9.79}",CN,1730232303
260,san martin de los andes,-40.1604,-71.3486,299.32,22,91,"{'speed': 0.47, 'deg': 151, 'gust': 3.33}",AR,1730232305
261,axim,4.8699,-2.2405,298.67,87,37,"{'speed': 1.71, 'deg': 156, 'gust': 1.92}",GH,1730232306
262,longuenesse,50.734,2.2352,285.25,96,65,"{'speed': 2.01, 'deg': 248, 'gust': 2}",FR,1730232308
263,fada,7.25,4.0667,297.52,94,75,"{'speed': 6.17, 'deg': 150}",NG,1730232310
264,paredon,16.0333,-93.8667,304.03,63,100,"{'speed': 3.31, 'deg': 263, 'gust': 3.18}",MX,1730232311
265,catia la mar,10.6038,-67.0303,301.9,85,56,"{'speed': 3.2, 'deg': 99, 'gust': 5.32}",VE,1730232313
266,dalby,-27.1833,151.2667,291.09,79,0,"{'speed': 3.59, 'deg': 62, 'gust': 5.72}",AU,1730232314
267,avarua,-21.2078,-159.775,298.18,69,20,"{'speed': 5.66, 'deg': 90}",CK,1730232316
268,cobija,-11.0267,-68.7692,308.25,49,40,"{'speed': 3.09, 'deg': 320}",BO,1730232317
269,gizo,-8.103,156.8419,300.71,78,58,"{'speed': 1.45, 'deg': 30, 'gust': 1.56}",SB,1730232319
270,la palma,33.8464,-118.0467,295.32,49,40,"{'speed': 6.17, 'deg': 290}",US,1730232320
271,egilsstadir,65.2653,-14.3948,278.1,60,75,"{'speed': 8.23, 'deg': 200}",IS,1730232322
272,vorkuta,67.5,64.0,270.99,97,100,"{'speed': 4.05, 'deg': 185, 'gust': 7.61}",RU,1730232324
273,saacow,1.6279,42.4407,299.2,69,17,"{'speed': 5.47, 'deg': 121, 'gust': 8.07}",SO,1730232325
274,itarantim,-15.6597,-40.0656,302.21,46,100,"{'speed': 4.04, 'deg': 92, 'gust': 6.51}",BR,1730232327
275,murun-kuren,49.6342,100.1625,272.61,67,26,"{'speed': 2.24, 'deg': 247, 'gust': 3.1}",MN,1730232328
276,kalkar,51.7333,6.3,286.23,96,100,"{'speed': 2.06, 'deg': 230}",DE,1730232330
277,buenos aires,-34.6132,-58.3772,304.06,41,0,"{'speed': 3.58, 'deg': 310, 'gust': 0}",AR,1730232314
278,kingston,17.997,-76.7936,305.68,66,40,"{'speed': 8.75, 'deg': 150}",JM,1730232333
279,mount gambier,-37.8333,140.7667,280.64,97,28,"{'speed': 0.57, 'deg': 311, 'gust': 0.53}",AU,1730232335
280,tanabe,33.7333,135.3667,292.01,93,100,"{'speed': 5.42, 'deg': 340, 'gust': 9.03}",JP,1730232336
281,miracatu,-24.2814,-47.4597,300.25,59,8,"{'speed': 2.55, 'deg': 125, 'gust': 3.03}",BR,1730232338
282,nizhneudinsk,54.9076,99.0276,272.81,93,98,"{'speed': 1.74, 'deg': 233, 'gust': 2.31}",RU,1730232339
283,talnakh,69.4865,88.3972,257.42,95,35,"{'speed': 3.13, 'deg': 122, 'gust': 3.05}",RU,1730232341
284,zheleznogorsk-ilimskiy,56.5768,104.1217,274.28,98,100,"{'speed': 2.22, 'deg': 258, 'gust': 5.91}",RU,1730232343
285,tromso,69.6496,18.957,275.16,80,75,"{'speed': 5.66, 'deg': 170}",NO,1730232344
286,guymon,36.6828,-101.4816,301.15,30,0,"{'speed': 12.86, 'deg': 200, 'gust': 18.01}",US,1730232346
287,poltavka,54.3663,71.7632,272.31,89,36,"{'speed': 2.73, 'deg': 243, 'gust': 3.45}",RU,1730232347
288,kununurra,-15.7667,128.7333,302.14,74,20,"{'speed': 3.6, 'deg': 10}",AU,1730232349
289,isafjordur,66.0755,-23.124,273.32,91,99,"{'speed': 2.43, 'deg': 243, 'gust': 3.11}",IS,1730232351
290,eureka,40.8021,-124.1637,286.83,72,0,"{'speed': 1.34, 'deg': 297, 'gust': 4.02}",US,1730232352
291,pangkalpinang,-2.1333,106.1333,299.61,88,59,"{'speed': 2.62, 'deg': 154, 'gust': 7.18}",ID,1730232354
292,papao,-17.75,-149.55,300.97,62,0,"{'speed': 7.15, 'deg': 129, 'gust': 6.41}",PF,1730232355
293,howrah,22.5892,88.3103,301.15,83,40,"{'speed': 1.54, 'deg': 230}",IN,1730232357
294,greymouth,-42.4667,171.2,282.35,91,94,"{'speed': 1.27, 'deg': 97, 'gust': 1.47}",NZ,1730232358
295,moranbah,-22.0016,148.0466,292.3,77,68,"{'speed': 2.48, 'deg': 74, 'gust': 4.62}",AU,1730232360
296,inarajan village,13.2736,144.7484,300.04,93,23,"{'speed': 4.32, 'deg': 68, 'gust': 5.28}",GU,1730232362
297,heunghae,36.1125,129.3522,286.05,79,1,"{'speed': 1.75, 'deg': 268, 'gust': 1.77}",KR,1730232363
298,pisco,-13.7,-76.2167,295.18,64,0,"{'speed': 10.29, 'deg': 210}",PE,1730232365
299,saldanha,-33.0117,17.9442,289.18,82,0,"{'speed': 8.27, 'deg': 173, 'gust': 12.68}",ZA,1730232366
300,portland,45.5234,-122.6762,286.84,79,0,"{'speed': 0.89, 'deg': 257, 'gust': 2.24}",US,1730232096
301,galliano,29.4422,-90.2992,301.15,61,75,"{'speed': 4.12, 'deg': 80, 'gust': 9.26}",US,1730232370
302,mazamari,-11.3258,-74.5308,302.35,61,85,"{'speed': 1.54, 'deg': 29, 'gust': 1.42}",PE,1730232371
303,hasaki,35.7333,140.8333,293.71,94,100,"{'speed': 5.5, 'deg': 34, 'gust': 6.56}",JP,1730232373
304,east london,-33.0153,27.9116,290.87,72,97,"{'speed': 12.68, 'deg': 261, 'gust': 19.07}",ZA,1730232374
305,antioch,36.2066,36.1572,291.63,25,97,"{'speed': 1.25, 'deg': 7, 'gust': 1.42}",TR,1730232376
306,nogliki,51.8333,143.1667,271.56,88,15,"{'speed': 2.85, 'deg': 257, 'gust': 3.06}",RU,1730232377
307,carnarvon,-24.8667,113.6333,294.49,80,0,"{'speed': 8.78, 'deg': 183, 'gust': 14.39}",AU,1730232379
308,macouria,4.9167,-52.3667,304.12,66,0,"{'speed': 3.6, 'deg': 360}",GF,1730232380
309,lovech,43.1333,24.7167,287.61,65,100,"{'speed': 0.6, 'deg': 179, 'gust': 0.93}",BG,1730232382
310,raja,8.4596,25.678,297.83,42,1,"{'speed': 0.52, 'deg': 271, 'gust': 0.51}",SS,1730232384
311,qamdo,31.1667,97.2333,275.2,64,51,"{'speed': 1.86, 'deg': 157, 'gust': 1.68}",CN,1730232392
312,singleton,-32.5667,151.1833,284.22,98,5,"{'speed': 0.3, 'deg': 152, 'gust': 0.9}",AU,1730232394
313,nelson bay,-32.7167,152.15,289.82,83,7,"{'speed': 0.89, 'deg': 30, 'gust': 1.79}",AU,1730232395
314,shangqiu,34.45,115.65,286.77,68,71,"{'speed': 2.48, 'deg': 165, 'gust': 2.66}",CN,1730232398
315,xam nua,20.4197,104.0439,288.44,98,3,"{'speed': 0.53, 'deg': 180, 'gust': 0.53}",LA,1730232400
316,burutu,5.3509,5.5076,297.67,92,97,"{'speed': 1.94, 'deg': 182, 'gust': 3.16}",NG,1730232402
317,port alfred,-33.5906,26.891,287.69,97,100,"{'speed': 6.26, 'deg': 272, 'gust': 9.83}",ZA,1730232403
318,capri,40.5507,14.2426,293.74,68,78,"{'speed': 3.2, 'deg': 332, 'gust': 3.18}",IT,1730232405
319,xincheng,33.6333,115.1833,286.88,67,25,"{'speed': 2.31, 'deg': 122, 'gust': 2.24}",CN,1730232406
320,taulaga,-11.0553,-171.0883,300.81,78,12,"{'speed': 4.11, 'deg': 80, 'gust': 4.47}",AS,1730232408
321,waddan,29.1614,16.139,295.4,38,1,"{'speed': 4, 'deg': 91, 'gust': 5.21}",LY,1730232409
322,hohhot,40.8106,111.6522,281.39,52,100,"{'speed': 2.77, 'deg': 55, 'gust': 3.76}",CN,1730232411
323,nuuk,64.1835,-51.7216,269.49,80,20,"{'speed': 2.57, 'deg': 50}",GL,1730232413
324,pandan,14.0453,124.1694,300.55,79,100,"{'speed': 6.18, 'deg': 228, 'gust': 11.13}",PH,1730232414
325,vernon,50.2581,-119.2691,283.01,65,44,"{'speed': 1.79, 'deg': 212, 'gust': 2.68}",CA,1730232416
326,isangel,-19.55,169.2667,295.98,93,100,"{'speed': 6.81, 'deg': 144, 'gust': 9.27}",VU,1730232417
327,oistins,13.0667,-59.5333,303.2,74,40,"{'speed': 3.09, 'deg': 120}",BB,1730232247
328,colon,9.3592,-79.9014,301.01,88,94,"{'speed': 1.43, 'deg': 303, 'gust': 2.91}",PA,1730232403
329,laem sing,12.4816,102.0738,297.84,90,80,"{'speed': 1.95, 'deg': 61, 'gust': 1.94}",TH,1730232422
330,manokwari,-0.8667,134.0833,300.07,75,83,"{'speed': 2.28, 'deg': 179, 'gust': 2.48}",ID,1730232424
331,jhabua,22.7667,74.6,297.41,48,0,"{'speed': 0.52, 'deg': 103, 'gust': 0.72}",IN,1730232425
332,reyes,-14.3167,-67.3833,308.2,38,87,"{'speed': 2.54, 'deg': 4, 'gust': 4.35}",BO,1730232427
333,kupino,54.3663,77.2981,273.45,89,91,"{'speed': 4.36, 'deg': 250, 'gust': 8.46}",RU,1730232430
334,amarante do maranhao,-5.5667,-46.7422,307.04,33,95,"{'speed': 3.05, 'deg': 346, 'gust': 6.87}",BR,1730232431
335,ust'-ilimsk,58.0006,102.6619,274.32,96,100,"{'speed': 1.82, 'deg': 209, 'gust': 5.64}",RU,1730232433
336,pskov,57.8136,28.3496,276.18,84,56,"{'speed': 2.36, 'deg': 204, 'gust': 6.09}",RU,1730232434
337,iquique,-20.2208,-70.1431,292.11,71,6,"{'speed': 3.85, 'deg': 222, 'gust': 4.2}",CL,1730232436
338,beyneu,45.3167,55.2,282.09,73,100,"{'speed': 0.98, 'deg': 275, 'gust': 1.27}",KZ,1730232438
339,kill devil hills,36.0307,-75.676,293.16,75,40,"{'speed': 2.06, 'deg': 70}",US,1730232439
340,karoi,-16.8099,29.6925,295.26,67,100,"{'speed': 1.97, 'deg': 277, 'gust': 4.68}",ZW,1730232441
341,macau,22.2006,113.5461,297.0,78,40,"{'speed': 7.2, 'deg': 10}",MO,1730232443
342,siocon,7.7061,122.1353,298.9,80,100,"{'speed': 1.82, 'deg': 125, 'gust': 1.52}",PH,1730232445
343,scottburgh,-30.2867,30.7532,291.34,79,66,"{'speed': 2.01, 'deg': 272, 'gust': 3.2}",ZA,1730232446
344,genhe,50.7833,121.5167,270.31,91,92,"{'speed': 0.99, 'deg': 219, 'gust': 1.54}",CN,1730232448
345,barah,13.7,30.3667,301.55,17,4,"{'speed': 5.13, 'deg': 332, 'gust': 11.07}",SD,1730232450
346,al jawf,29.5,38.75,295.32,37,97,"{'speed': 7.94, 'deg': 111, 'gust': 13.72}",SA,1730232451
347,cooma,-36.2333,149.1333,280.35,79,30,"{'speed': 0.91, 'deg': 15, 'gust': 0.95}",AU,1730232453
348,selfoss,63.9331,-20.9971,276.51,79,87,"{'speed': 11.56, 'deg': 245, 'gust': 16.63}",IS,1730232455
349,okhotsk,59.3833,143.3,261.71,72,30,"{'speed': 7.48, 'deg': 338, 'gust': 10.74}",RU,1730232457
350,labrador city,52.9463,-66.9114,271.58,59,44,"{'speed': 30.4, 'deg': 131, 'gust': 30.4}",CA,1730232458
351,bardsir,29.9227,56.5743,286.46,43,0,"{'speed': 1.3, 'deg': 7, 'gust': 1.21}",IR,1730232460
352,tapiramuta,-11.8472,-40.7914,301.81,30,10,"{'speed': 3.14, 'deg': 99, 'gust': 5.14}",BR,1730232462
353,campamento,14.55,-86.65,296.99,75,100,"{'speed': 1.57, 'deg': 142, 'gust': 3.38}",HN,1730232463
354,nantucket,41.2835,-70.0995,284.21,54,100,"{'speed': 7.2, 'deg': 110}",US,1730232455
355,paka,4.6374,103.4368,298.56,88,100,"{'speed': 0.84, 'deg': 216, 'gust': 0.96}",MY,1730232466
356,el calafate,-50.3408,-72.2768,283.94,73,14,"{'speed': 7.48, 'deg': 263, 'gust': 11.24}",AR,1730232468
357,kansk,56.2017,95.7175,275.68,75,100,"{'speed': 7.22, 'deg': 236, 'gust': 13.25}",RU,1730232469
358,khandyga,62.6667,135.6,250.91,96,29,"{'speed': 0.7, 'deg': 36, 'gust': 0.82}",RU,1730232471
359,oeiras do para,-2.0031,-49.8544,310.59,29,34,"{'speed': 2.55, 'deg': 44, 'gust': 2.89}",BR,1730232473
360,mar del plata,-38.0023,-57.5575,292.01,74,3,"{'speed': 3.58, 'deg': 66, 'gust': 5.36}",AR,1730232474
361,itoman,26.1247,127.6694,299.36,94,40,"{'speed': 4.12, 'deg': 40}",JP,1730232476
362,lorengau,-2.0226,147.2712,300.2,77,95,"{'speed': 2.14, 'deg': 120, 'gust': 3.1}",PG,1730232477
363,balqash,46.8481,74.995,276.78,54,100,"{'speed': 1.35, 'deg': 347, 'gust': 1.28}",KZ,1730232479
364,banda aceh,5.5577,95.3222,300.01,76,100,"{'speed': 6.38, 'deg': 199, 'gust': 7.44}",ID,1730232480
365,uberlandia,-18.9186,-48.2772,297.49,72,54,"{'speed': 1.67, 'deg': 158, 'gust': 2.4}",BR,1730232482
366,hawaiian paradise park,19.5933,-154.9731,300.31,81,75,"{'speed': 1.54, 'deg': 50}",US,1730232483
