City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
357,chota,-6.55,-78.65,19.96,65,77,1.7,PE,1730394594
358,anjiang,27.3194,110.1031,14.26,70,0,1.85,CN,1730394596
359,pemagatshel,27.038,91.4031,14.85,98,11,1.82,BT,1730394597
360,zardob,40.2183,47.7083,14.36,57,37,2.01,AZ,1730394599
361,nizhnyaya omka,55.4338,74.9426,-1.4,87,9,2.5,RU,1730394600
362,upington,-28.4478,21.2561,27.98,10,6,4.21,ZA,1730394602
363,mutoko,-17.397,32.2268,19.32,72,100,1.72,ZW,1730394603
364,azadshahr,34.7909,48.5707,10.4,57,6,2.96,IR,1730394607
365,batesburg-leesville,33.9101,-81.5373,26.87,59,8,4.45,US,1730394608
366,gerolzhofen,49.9,10.35,11.44,83,56,1.19,DE,1730394610
367,codrington,-38.2667,141.9667,11.08,60,100,5.55,AU,1730394611
368,atafu village,-8.5421,-172.5159,27.96,67,100,2.87,TK,1730394613
369,aral,40.5156,81.2636,11.49,37,18,3.79,CN,1730394615
370,yarmouth,41.7057,-70.2286,22.88,74,0,5.66,US,1730394616
371,east ballina,-28.8667,153.5833,17.72,87,2,4.01,AU,1730394618
372,howard springs,-12.497,131.047,25.95,92,100,1.76,AU,1730394621
373,daru,-9.0763,143.2092,25.27,79,100,3.51,PG,1730394622
374,atasu,48.6814,71.6433,2.64,82,81,5.84,KZ,1730394624
375,benghazi,32.1167,20.0667,21.65,62,11,7.48,LY,1730394614
376,bac lieu,9.285,105.7244,26.06,87,15,3.37,VN,1730394627
377,prince rupert,54.3161,-130.3201,6.02,84,100,2.0,CA,1730394629
378,happy valley-goose bay,53.3168,-60.3315,6.06,57,67,5.21,CA,1730394630
379,eyl,7.9803,49.8164,26.3,69,1,6.18,SO,1730394632
380,qui nhon,13.7667,109.2333,24.38,91,62,1.93,VN,1730394633
381,cockburn town,21.4612,-71.1419,28.02,64,58,10.31,TC,1730394635
382,dongola,19.1667,30.4833,24.22,21,0,4.63,SD,1730394636
383,karratha,-20.7377,116.8463,27.67,68,18,7.68,AU,1730394638
384,sonoita,31.85,-112.8333,20.15,16,0,1.56,MX,1730394640
385,midvagur,62.0511,-7.1939,6.46,93,100,8.75,FO,1730394641
386,vice,-5.4167,-80.7833,26.39,49,27,5.33,PE,1730394643
387,mantua,45.1667,10.7833,16.14,92,5,0.45,IT,1730394644
388,nishinoomote,30.7333,131.0,22.43,89,100,8.27,JP,1730394646
389,iskateley,67.6803,53.1512,1.05,97,100,8.26,RU,1730394647
390,aldinga beach,-35.2793,138.4604,12.02,82,76,4.0,AU,1730394410
391,saldanha,-33.0117,17.9442,17.16,81,99,8.63,ZA,1730394651
392,kandry,54.5667,54.1167,2.55,88,100,9.58,RU,1730394652
393,pyapon,16.2833,95.6833,24.31,96,82,2.03,MM,1730394654
394,roja,57.5,22.8167,10.5,87,100,7.93,LV,1730394655
395,berdsk,54.7551,83.0967,-2.79,88,88,2.56,RU,1730394611
396,lepsy,46.235,78.9456,8.03,57,61,4.11,KZ,1730394658
397,labrador city,52.9463,-66.9114,1.77,69,42,31.29,CA,1730394660
398,saudarkrokur,65.7461,-19.6394,-3.8,88,84,2.99,IS,1730394662
399,faro,37.0194,-7.9322,19.88,83,20,3.6,PT,1730394663
400,camiri,-20.05,-63.5167,37.25,24,7,5.7,BO,1730394665
401,ulsteinvik,62.3432,5.8487,9.86,92,100,2.48,NO,1730394666
402,wonosobo,-7.36,109.9025,20.48,100,100,0.37,ID,1730394668
403,ust'-kut,56.7938,105.7672,-3.67,97,100,1.11,RU,1730394670
404,sungai penuh,-2.0833,101.3833,18.94,93,92,1.08,ID,1730394671
405,mundri,-6.9558,111.71,27.5,78,100,1.3,ID,1730394673
406,quellon,-43.1167,-73.6167,14.78,64,4,2.96,CL,1730394674
407,atakpame,7.5333,1.1333,28.55,63,64,1.44,TG,1730394676
408,pyin oo lwin,22.0333,96.4667,16.64,84,4,0.74,MM,1730394677
409,qaqortoq,60.7167,-46.0333,-1.94,56,100,6.15,GL,1730394679
410,szczecinek,53.7079,16.6994,11.18,82,100,6.57,PL,1730394681
411,mandera,3.9366,41.867,34.73,30,85,4.7,KE,1730394682
412,vila franca do campo,37.7167,-25.4333,21.23,99,87,3.54,PT,1730394684
413,san lorenzo,-25.3333,-57.5333,29.52,51,100,4.12,PY,1730394413
414,moorhead,46.8739,-96.7676,1.66,80,0,4.63,US,1730394687
415,farsan,32.2569,50.561,9.77,49,82,2.11,IR,1730394689
416,dassa-zoume,7.75,2.1833,30.6,56,60,0.35,BJ,1730394690
417,vernon,50.2581,-119.2691,5.52,87,95,1.32,CA,1730394692
418,souillac,-20.5167,57.5167,24.21,78,75,6.69,MU,1730394693
419,khovd,48.0056,91.6419,-2.4,47,9,1.62,MN,1730394695
420,thames,-37.1333,175.5333,9.88,91,8,1.59,NZ,1730394696
421,nishon tumani,38.694,65.6751,13.14,58,0,3.09,UZ,1730394698
422,plettenberg bay,-34.0527,23.3716,16.77,89,38,2.4,ZA,1730394701
423,heiloo,52.6,4.7,13.94,75,0,4.08,NL,1730394703
424,taybad,34.74,60.7756,13.94,38,43,4.19,IR,1730394704
425,cookeville,36.1628,-85.5016,24.84,65,0,7.72,US,1730394706
426,kabwe,-14.4469,28.4464,20.81,79,95,3.65,ZM,1730394707
427,atherton,53.5237,-2.4935,12.36,91,99,2.24,GB,1730394709
428,masterton,-40.9597,175.6575,11.56,74,33,4.36,NZ,1730394710
429,conde,-7.2597,-34.9075,29.7,51,20,7.2,BR,1730394712
430,greymouth,-42.4667,171.2,10.35,90,99,1.73,NZ,1730394713
431,kokpekty,48.75,82.4,2.04,79,100,2.54,KZ,1730394715
432,huatabampo,26.8333,-109.6333,26.36,30,51,2.4,MX,1730394717
433,manokwari,-0.8667,134.0833,25.95,78,72,1.88,ID,1730394718
434,taitung city,22.7583,121.1444,25.56,92,100,10.56,TW,1730394720
435,laascaanood,8.4774,47.3597,28.41,34,1,2.81,SO,1730394721
436,mersa matruh,31.3525,27.2453,20.87,66,0,6.31,EG,1730394723
437,sao joao da barra,-21.6403,-41.0511,28.05,71,18,6.39,BR,1730394724
438,cape coast,5.1053,-1.2466,27.52,77,70,4.08,GH,1730394728
439,lampazos de naranjo,27.0167,-100.5167,29.53,50,0,3.58,MX,1730394729
440,merizo village,13.2658,144.6691,27.43,87,28,6.31,GU,1730394731
441,steinkjer,64.193,11.3851,0.72,99,100,1.3,NO,1730394732
442,mount pearl,47.5166,-52.7813,5.74,93,100,5.14,CA,1730394734
443,sinabang,2.4803,96.3801,26.1,84,100,1.9,ID,1730394735
444,scarborough,54.2797,-0.4044,12.17,70,0,1.79,GB,1730394742
445,port hedland,-20.3167,118.5667,28.03,78,17,4.63,AU,1730394744
446,port alfred,-33.5906,26.891,18.99,80,11,1.34,ZA,1730394745
447,holualoa,19.6228,-155.9522,21.57,94,75,2.06,US,1730394747
448,fort wellington,6.4,-57.6,29.49,71,37,4.18,GY,1730394750
449,hithadhoo,-0.6,73.0833,27.78,60,81,1.83,MV,1730394752
450,howrah,22.5892,88.3103,29.0,79,40,4.12,IN,1730394753
451,enewetak,11.3474,162.3373,28.32,78,100,5.35,MH,1730394755
452,orsova,44.7253,22.3961,13.18,80,72,2.73,RO,1730394756
453,mammoth lakes,37.6485,-118.9721,6.25,53,100,5.36,US,1730394758
454,corn island,12.1694,-83.0418,26.18,83,100,2.74,NI,1730394760
455,lask,51.5906,19.1328,10.46,83,99,4.69,PL,1730394761
456,san borja,-14.8167,-66.85,37.7,31,38,3.13,BO,1730394763
457,nelson bay,-32.7167,152.15,17.83,93,93,3.58,AU,1730394764
458,lishui,28.4604,119.9103,17.26,99,100,2.06,CN,1730394766
459,balapur,20.6667,76.7667,24.6,51,1,1.06,IN,1730394767
460,chulakkurgan,43.765,69.1814,9.08,51,0,3.38,KZ,1730394769
461,wamba,8.9333,8.6,26.44,47,91,0.98,NG,1730394770
462,buckeye,33.3703,-112.5838,19.67,24,0,4.63,US,1730394772
463,north platte,41.1239,-100.7654,8.94,72,0,4.47,US,1730394774
464,harper,4.375,-7.7169,26.55,82,53,3.13,LR,1730394775
465,akureyri,65.6835,-18.0878,-4.09,95,63,4.83,IS,1730394777
466,ocean shores,46.9737,-124.1563,7.79,94,75,5.14,US,1730394680
467,tripoli,32.8752,13.1875,23.3,69,69,9.64,LY,1730394781
468,fort st. john,56.2499,-120.8529,-5.09,87,91,1.48,CA,1730394783
469,qamdo,31.1667,97.2333,5.05,51,94,1.8,CN,1730394785
470,amarante,-6.2411,-42.8547,35.41,32,77,3.63,BR,1730394786
471,dori,14.0354,-0.0345,34.37,11,83,2.15,BF,1730394788
472,miguel ahumada,30.6167,-106.5167,19.05,16,0,1.01,MX,1730394789
473,barnard castle,54.5415,-1.919,10.87,91,46,3.39,GB,1730394791
474,las vegas,36.175,-115.1372,14.12,30,0,7.2,US,1730394463
475,praia,14.9215,-23.5087,26.64,72,93,6.2,CV,1730394747
476,ugoofaaru,5.6667,73.0,27.68,78,22,1.53,MV,1730394796
477,moyale,3.5167,39.0584,25.3,39,87,2.14,KE,1730394797
478,lubumbashi,-11.6609,27.4794,20.04,83,94,1.15,CD,1730394799
479,yermentau,51.6214,73.1069,3.64,95,100,4.83,KZ,1730394800
480,antsiranana,-12.2787,49.2917,24.7,81,31,6.28,MG,1730394802
481,rivne,50.6231,26.2274,10.6,79,100,4.48,UA,1730394745
482,south valley,35.0101,-106.6781,10.9,36,0,1.54,US,1730394805
483,cannonvale,-20.2833,148.7,23.66,77,48,3.07,AU,1730394806
484,mitu,1.1983,-70.1733,35.29,39,95,0.5,CO,1730394808
485,villa ojo de agua,-29.5,-63.6938,24.93,66,77,7.92,AR,1730394810
486,zaragoza,41.6561,-0.8773,16.68,85,75,3.09,ES,1730394811
487,traverse city,44.7631,-85.6206,15.19,89,100,1.34,US,1730394813
488,justo daract,-33.8594,-65.1828,29.02,35,96,3.24,AR,1730394814
489,aras-asan,8.8908,126.3033,25.42,88,58,1.8,PH,1730394816
490,solnechnyy,50.7214,136.6319,-1.91,88,63,0.63,RU,1730394817
491,iwaki,37.05,140.8833,14.1,77,93,2.56,JP,1730394819
492,greater sudbury,46.49,-80.99,7.81,96,100,3.58,CA,1730394821
493,yaransk,57.3033,47.8861,0.76,94,87,4.86,RU,1730394822
494,uttarkashi,30.7333,78.45,12.65,43,0,2.32,IN,1730394824
495,san patricio,28.017,-97.5169,29.97,62,36,4.03,US,1730394825
496,ijuin,31.6167,130.4,19.39,93,100,3.91,JP,1730394827
497,luderitz,-26.6481,15.1594,19.18,68,26,4.46,NA,1730394829
498,rancho mirage,33.7397,-116.4128,21.74,27,0,0.89,US,1730394830
499,wangjing,24.6,94.0333,16.72,95,5,0.29,IN,1730394832
500,sungailiat,-1.85,106.1333,27.43,78,87,1.96,ID,1730394833
501,caleta de carquin,-11.0925,-77.6267,20.44,70,62,4.37,PE,1730394835
502,inari,68.906,27.0288,-3.46,67,32,4.06,FI,1730394836
503,korneuburg,48.35,16.3333,13.99,84,75,1.54,AT,1730394838
504,quiindy,-25.9667,-57.2667,37.54,23,100,4.95,PY,1730394839
505,sooke,48.3746,-123.7276,8.65,91,100,3.15,CA,1730394725
506,korsholm,63.1142,21.6822,0.56,94,0,3.13,FI,1730394842
507,saint peter,13.25,-59.6167,31.31,68,24,3.39,BB,1730394844
508,bahia honda,22.9036,-83.1592,28.8,62,80,5.71,CU,1730394846
509,yichang,30.7144,111.2847,16.2,57,4,1.31,CN,1730394847
510,dzilam gonzalez,21.2833,-88.9333,29.83,65,92,2.55,MX,1730394849
511,bovalino,38.149,16.174,18.5,79,18,1.29,IT,1730394850
512,atbasar,51.8,68.3333,-0.12,79,44,2.94,KZ,1730394852
513,jianguang,28.1938,115.7836,19.85,78,100,6.65,CN,1730394853
514,anloga,5.7947,0.8973,28.32,75,30,4.26,GH,1730394855
515,acajutla,13.5928,-89.8275,28.93,68,100,2.57,SV,1730394856
516,walvis bay,-22.9575,14.5053,16.21,82,41,3.46,NA,1730394858
517,manga,11.6636,-1.0731,32.6,27,9,1.84,BF,1730394859
518,ixtapa,20.7,-105.2,30.68,42,0,3.09,MX,1730394861
519,sinop,41.7711,34.8709,8.5,97,67,1.3,TR,1730394862
520,pathein,16.7833,94.7333,25.02,92,10,2.68,MM,1730394864
521,lerwick,60.1545,-1.1494,12.18,94,100,15.77,GB,1730394866
522,khadan khak,30.7477,67.7085,14.91,22,0,3.22,PK,1730394867
523,sao joao do paraiso,-15.3136,-42.0144,19.83,83,100,0.97,BR,1730394869
524,mount pleasant,32.7941,-79.8626,28.08,65,20,3.09,US,1730394870
525,rio branco,-9.9747,-67.81,35.34,49,40,5.14,BR,1730394872
526,loiza,18.4313,-65.8802,24.15,93,100,7.2,PR,1730394873
527,daulatpur,26.5015,67.9706,30.66,19,0,1.49,PK,1730394875
528,idabel,33.8957,-94.8263,16.97,100,100,3.6,US,1730394876
529,alice springs,-23.7,133.8833,19.75,28,55,0.0,AU,1730394878
530,alamosa,37.4695,-105.87,0.99,60,0,1.54,US,1730394880
531,kingscliff,-28.2667,153.5667,17.89,94,40,2.06,AU,1730394888
532,tabatinga,-4.2525,-69.9381,34.05,55,20,2.57,BR,1730394890
533,belabo,4.9333,13.3,24.02,70,100,1.1,CM,1730394891
534,qarah zia' od din,38.8915,45.0255,11.09,53,9,1.02,IR,1730394893
535,lovisa,60.4566,26.2251,2.94,94,100,0.85,FI,1730394894
536,kalifornsky,60.4183,-151.29,-0.89,97,100,5.14,US,1730394896
537,i-n-salah,27.1935,2.4607,32.77,12,100,3.49,DZ,1730394897
538,razole,16.4833,81.8333,24.29,87,6,0.76,IN,1730394899
539,micheweni,-4.9667,39.8333,26.62,85,23,3.81,TZ,1730394901
540,yamada,39.4667,141.95,8.97,79,8,2.27,JP,1730394902
541,bopolu,7.0667,-10.4875,26.44,87,84,1.64,LR,1730394904
542,bel ombre,-4.6167,55.4167,27.91,78,40,4.12,SC,1730394905
543,igarka,67.4667,86.5833,-9.31,95,100,5.83,RU,1730394907
544,vila velha,-20.3297,-40.2925,25.97,85,75,8.23,BR,1730394909
545,omdurman,15.6445,32.4777,29.44,13,16,5.55,SD,1730394910
546,mbuji-mayi,-6.15,23.6,24.86,66,68,1.23,CD,1730394912
547,rio de janeiro,-22.9028,-43.2075,26.0,71,40,7.72,BR,1730394845
548,tanumah,27.1,44.1333,21.8,59,43,11.77,SA,1730394916
549,pacific grove,36.6177,-121.9166,14.12,93,20,2.24,US,1730394918
550,flying fish cove,-10.4217,105.6791,25.82,94,100,4.12,CX,1730394920
551,shakhovskaya,56.0283,35.5097,1.54,78,58,5.03,RU,1730394921
552,tazacorte,28.629,-17.9293,22.54,78,75,3.13,ES,1730394923
553,kismayo,-0.3582,42.5454,26.01,82,89,8.48,SO,1730394924
554,fauske,67.2588,15.3918,0.53,96,100,1.88,NO,1730394927
555,kirakira,-10.4544,161.9205,25.87,84,100,1.26,SB,1730394929
556,mersing,2.4312,103.8405,25.86,89,100,1.13,MY,1730394930
557,nurmes,63.5421,29.1397,-0.74,85,49,3.32,FI,1730394932
558,cabugao,17.7931,120.4578,25.65,91,99,4.5,PH,1730394933
559,hutchinson,38.0608,-97.9298,10.29,73,75,0.45,US,1730394935
560,nichinan,31.6,131.3667,20.02,95,100,3.96,JP,1730394937
561,lakhipur,26.0299,90.3041,23.77,79,12,1.8,IN,1730394941
562,pucheng,27.9233,118.5333,16.55,98,100,3.08,CN,1730394943
563,obo,5.3998,26.4869,22.24,91,100,0.85,CF,1730394946
564,amuntai,-2.4177,115.2494,24.17,94,100,1.09,ID,1730394948
565,huarmey,-10.0681,-78.1522,21.08,68,72,4.85,PE,1730394949
566,koungou,-12.7336,45.2042,27.84,78,0,3.09,YT,1730394952
567,el salto,20.3333,-104.5,24.45,25,4,1.65,MX,1730394850
568,cambria,35.5641,-121.0808,15.19,61,20,1.3,US,1730394955
569,bardai,11.65,7.2333,25.63,26,45,3.17,NG,1730394957
570,bornu yassu,12.2774,12.5552,27.96,13,97,5.62,NG,1730394958
571,miandoab,36.9694,46.1027,12.7,43,98,1.15,IR,1730394960
572,waingapu,-9.6567,120.2641,28.15,77,100,2.19,ID,1730394961
573,buka,40.8108,69.1986,12.32,49,99,3.33,UZ,1730394963
574,nova vicosa,-17.8919,-39.3719,24.71,82,100,2.77,BR,1730394965
575,port blair,11.6667,92.75,27.13,79,16,1.21,IN,1730394966
576,rulenge,-2.7175,30.6325,21.32,66,80,1.67,TZ,1730394968
577,matamata,-37.8106,175.7624,6.2,94,0,0.81,NZ,1730394969
578,akhisar,38.9185,27.8401,14.41,60,10,6.07,TR,1730394971
579,mokshan,53.4365,44.6132,2.2,78,20,5.75,RU,1730394972
580,uray,60.1247,64.7758,0.34,83,49,6.68,RU,1730394974
581,roccella ionica,38.322,16.4009,19.65,68,8,2.6,IT,1730394975
